InvoiceID,CustomerID,CreditCard,SupervisorID,Quantity,Price,Freight,OrderDate
1000338,HL40,6718-2026-6128-3065,sup65,28,30.76,21.9,4/1/2018
1000339,RS04,5529-4178-8514-0786,sup36,92,51.77,21.34,3/17/2018
1000340,EH98,3327-6045-8199-5506,sup58,70,35.25,23,3/7/2018
1000341,HN88,2526-2904-6651-9474,sup58,68,53.93,11.55,4/9/2018
1000342,JD20,0983-3346-9551-9069,sup53,35,24.46,17.84,4/7/2018
1000343,TZ46,1989-3369-7901-6740,sup83,26,42.01,21.66,4/24/2018
1000344,UA77,3966-7814-1549-5075,sup26,58,38.2,17.84,4/22/2018
1000345,GV29,2691-4689-1835-0858,sup20,28,48.11,16.21,4/2/2018
1000346,PT68,2897-7990-2470-3054,sup35,50,68.57,24.71,4/8/2018
1000347,CD55,5957-8213-0797-7524,sup04,20,57.06,19.98,3/23/2018
1000348,UB17,2169-3974-3271-5542,sup19,41,69.5,22.53,3/11/2018
1000349,ZA70,7104-5885-8175-5593,sup86,39,81.51,24.02,4/3/2018
1000350,VR13,7131-4263-8617-8734,sup03,22,26.71,24,3/1/2018
1000351,QX26,7355-7284-7576-4856,sup20,96,67.12,27.86,3/4/2018
1000352,ZJ38,5379-8999-5578-3483,sup49,34,54.6,24.72,4/2/2018
1000353,VG56,6873-3072-3579-1804,sup68,47,20.09,24.4,4/21/2018
1000354,SQ21,2706-8440-7628-9447,sup19,81,68.5,22.76,3/7/2018
1000355,ND88,5742-6328-4487-9693,sup80,33,33.1,28.31,4/18/2018
1000356,ML01,3697-1633-9084-3418,sup54,64,72.18,11.01,3/31/2018
1000357,EK56,5907-6321-7094-9412,sup44,67,61.82,18.38,3/29/2018
1000358,EH72,9302-7635-4946-7987,sup40,5,46.76,25.63,4/13/2018
1000359,MV29,3415-3310-8447-2762,sup68,78,27.78,24.55,4/18/2018
1000360,RB86,0937-6813-0829-9523,sup88,76,95.92,11.31,4/22/2018
1000361,CX73,8697-5506-5775-4864,sup82,88,82.9,12.87,3/6/2018
1000362,DA05,6019-2994-3335-0528,sup19,7,77.32,15.49,4/5/2018
1000363,LH37,9541-8167-4289-8779,sup20,73,77.64,18.77,4/9/2018
1000364,YQ64,4008-2243-9319-2282,sup06,81,37.02,10.45,4/21/2018
1000365,YR66,5474-2924-8636-9429,sup90,41,37.18,20.73,3/8/2018
1000366,HP43,8316-8577-3717-4742,sup34,22,57.91,19.48,3/31/2018
1000367,NW37,2395-8197-2409-1595,sup32,58,67.09,20.62,4/30/2018
1000368,WN63,4950-3916-6363-1946,sup27,77,82.45,19.26,4/17/2018
1000369,OJ12,8495-7625-9523-6422,sup05,11,77.88,25.02,4/3/2018
1000370,OQ05,4206-4726-5679-5583,sup66,68,26.67,28.33,3/27/2018
1000371,FN18,8235-6678-8039-9269,sup72,60,77.86,10.51,4/1/2018
1000372,RF90,4670-0202-6851-7674,sup66,86,23.86,15.03,4/15/2018
1000373,JO70,9633-9031-9296-4572,sup32,48,68.02,29.29,3/25/2018
1000374,EZ15,2265-1102-1135-4726,sup04,7,74,10.36,4/11/2018
1000375,HB04,8238-8272-8131-1444,sup01,28,87.08,27.49,4/29/2018
1000376,NA13,5008-8304-1605-4129,sup88,63,53.79,10.99,4/2/2018
1000377,OQ03,5836-6214-3699-6308,sup40,43,67.75,24.18,4/28/2018
1000378,IF39,0208-9057-0638-8649,sup24,63,67.47,17.57,4/19/2018
1000379,UG41,8195-3665-2508-3559,sup28,37,87.66,28.32,4/3/2018
1000380,KZ77,0214-9415-6322-5504,sup98,91,40.44,11.16,3/4/2018
1000381,DK36,1463-9131-8194-4064,sup38,56,47.01,24.1,4/9/2018
1000382,HY60,9827-9283-9373-2391,sup43,23,40.75,13.73,3/4/2018
1000383,WX41,8413-4713-3726-8706,sup43,64,95.32,29.64,3/12/2018
1000384,BP58,7962-0357-6073-3840,sup08,60,80.3,28.33,3/21/2018
1000385,RJ02,4682-6399-2175-9582,sup35,22,51.09,18.48,4/21/2018
1000386,RU44,4111-7743-0299-6238,sup72,29,73.07,28.43,3/24/2018
1000387,ZG37,4772-0285-9729-4615,sup52,74,27.13,23.63,3/6/2018
1000388,NZ62,5905-6883-0026-9018,sup49,91,67.59,25.86,3/30/2018
1000389,BZ17,8675-0821-6942-1373,sup33,18,95.83,23.7,3/8/2018
1000390,YU48,0025-9533-8810-5497,sup45,94,73.45,10.36,3/29/2018
1000391,YI24,6730-5318-1073-4815,sup59,32,73.01,18.5,4/5/2018
1000392,AD85,8194-8807-7663-5803,sup82,56,49.7,13.84,4/23/2018
1000393,NS55,4911-6220-5123-9053,sup88,8,45.6,16.01,4/3/2018
1000394,PG38,0957-5842-1347-8533,sup43,67,56.88,10.2,3/1/2018
1000395,RT38,8247-6866-2534-3868,sup87,5,60.9,20.67,4/21/2018
1000396,YB52,7529-6320-5617-1861,sup78,77,44.69,29.65,3/21/2018
1000397,ZH83,7624-8526-9259-5956,sup40,25,29.92,20.6,3/21/2018
1000398,ZP17,5952-5586-5783-9729,sup78,55,29.41,26.4,3/4/2018
1000399,TD27,7517-1787-7179-4633,sup27,97,99.45,27.21,4/29/2018
1000400,WN44,1727-1421-2831-4292,sup10,94,77.5,29.01,4/21/2018
1000401,QZ09,5614-4493-6281-0786,sup95,93,45.09,23.21,3/8/2018
1000402,JQ56,3406-7467-6945-9881,sup30,37,50.04,21.94,4/18/2018
1000403,DT19,1698-8997-1213-3633,sup70,40,64.48,17.27,4/15/2018
1000404,RX91,4731-0489-6876-0534,sup51,74,58.8,27.11,4/9/2018
1000405,ZA09,8452-6778-4560-4254,sup41,92,50.01,26.51,3/8/2018
1000406,NK57,6477-0653-6571-5265,sup37,64,94.29,19.01,4/26/2018
1000407,MJ77,0052-6950-4125-1417,sup33,31,59.1,25.31,3/9/2018
1000408,RA12,5600-2550-9681-1965,sup60,43,97.8,24.33,3/20/2018
1000409,HV80,4374-4216-7448-3336,sup15,10,94.34,24.8,4/4/2018
1000410,GX30,0212-1286-6335-2920,sup92,71,73.55,15.5,3/29/2018
1000411,KB12,0607-0608-2065-8720,sup60,46,59.65,17.36,3/25/2018
1000412,AI45,2380-7836-7275-6655,sup21,46,35.77,15.3,4/24/2018
1000413,CZ16,0857-8676-7719-7672,sup45,9,36.36,13.64,3/11/2018
1000414,SZ62,2217-3883-4938-5348,sup89,8,59.11,18.15,4/2/2018
1000415,ZU53,8697-8674-0984-9681,sup17,18,93.92,15.94,3/27/2018
1000416,BZ81,7731-5204-3220-1306,sup65,83,28.83,29.18,3/9/2018
1000417,KK85,0056-5343-2892-4185,sup69,45,79.36,27.01,4/5/2018
1000418,YT00,6559-8277-1907-3112,sup28,24,59.11,25.44,4/17/2018
1000419,PR43,0071-5620-8716-4072,sup83,11,30.02,27.32,4/23/2018
1000420,TM79,7201-9189-1520-3706,sup20,9,93.5,12.08,4/9/2018
1000421,XN15,4648-4378-3108-4773,sup92,2,61.77,28.84,4/15/2018
1000422,PR81,9810-4903-6715-8598,sup08,2,32.96,13.65,3/29/2018
1000423,JU79,8611-4462-4273-6929,sup67,32,69.92,10.07,4/9/2018
1000424,KK21,8299-7352-5518-3328,sup40,71,85.26,28.59,3/1/2018
1000425,CJ55,3058-1256-6974-6114,sup33,69,72.47,20.9,3/1/2018
1000426,IH16,0405-9829-4931-4510,sup43,35,21.89,18.72,4/15/2018
1000427,CN75,7122-7209-6601-4342,sup62,96,53.16,12.47,3/23/2018
1000428,GZ73,3160-4775-1989-9232,sup88,20,83.03,15.15,3/6/2018
1000429,XB74,0592-1464-0325-7344,sup99,25,59.27,28.13,3/2/2018
1000430,NZ19,9537-3459-2215-1162,sup06,51,78.86,13.88,3/16/2018
1000431,YT39,3909-4866-8919-9853,sup79,63,56.92,27.74,4/1/2018
1000432,TQ93,0257-0598-9020-2931,sup69,78,96.67,26.47,4/24/2018
1000433,JJ82,1905-2812-2399-6518,sup27,62,94.14,10.57,4/6/2018
1000434,PA63,8011-9489-3726-1803,sup07,13,60.51,24.94,3/25/2018
1000435,UL91,7537-3446-8041-1261,sup36,86,67.37,10.98,3/23/2018
1000436,IR58,3286-6465-3553-4628,sup14,72,34.87,11.61,4/6/2018
1000437,OI80,0578-9696-5230-4005,sup47,12,66.51,29.03,4/8/2018
1000438,KG23,6742-3860-7373-8590,sup70,52,66.18,11.62,3/16/2018
1000439,GN68,1805-9616-2767-1411,sup88,25,80.49,27.63,3/2/2018
1000440,KY29,8831-2732-5879-4938,sup71,46,53.67,13.57,3/21/2018
1000441,LP67,2394-9973-7321-7455,sup40,59,33.48,11.66,3/18/2018
1000442,IO95,0240-9242-5894-9269,sup48,27,45.64,22.39,3/29/2018
1000443,XU73,0267-7752-4661-6295,sup81,55,47.97,11.3,3/28/2018
1000444,OF67,6686-4038-4489-2072,sup56,63,67.36,22.3,3/13/2018
1000445,YF81,8145-1507-9444-9620,sup48,89,71.45,17.63,4/26/2018
1000446,DV66,3801-8002-4435-0159,sup03,88,40.92,20.8,3/30/2018
1000447,HZ27,3827-6624-3327-5832,sup77,94,89.98,15.04,3/28/2018
1000448,FW59,0384-5545-8113-4177,sup63,8,30.25,20.7,4/30/2018
1000449,XJ29,8116-7363-0436-2625,sup31,100,66.99,28.08,3/9/2018
1000450,LU67,9808-7281-1591-4473,sup59,6,65.85,13.92,4/17/2018
1000451,LQ97,1152-4787-0701-7926,sup72,45,32.71,22.94,3/29/2018
1000452,LD87,0339-5855-9944-4654,sup01,79,45.1,23.88,3/9/2018
1000453,QV42,3360-9451-0213-3609,sup57,70,64.2,18.69,3/19/2018
1000454,ZD30,7861-4871-3164-3168,sup85,22,69.66,17.79,3/16/2018
1000455,TJ66,7329-3111-9783-2702,sup51,79,54.16,27.32,4/4/2018
1000456,LT93,3342-9350-4026-1273,sup49,36,45.83,14.51,3/4/2018
1000457,TX89,8954-9534-6937-2297,sup75,86,93.9,29.35,4/20/2018
1000458,WM58,3770-6772-5584-5969,sup55,85,86.76,18.58,3/4/2018
1000459,SO64,3594-6857-4786-0197,sup48,12,78.93,16.08,4/27/2018
1000460,VN75,0449-4879-4194-8078,sup73,56,53.23,22.77,3/3/2018
1000461,QX16,0553-0969-5511-3270,sup69,67,43.54,11.07,3/15/2018
1000462,DY12,1766-2361-8729-2057,sup86,61,27.52,17.94,3/20/2018
1000463,XA25,7639-6820-3279-7500,sup67,33,75.14,22.98,3/14/2018
1000464,IA32,7204-5788-8699-0015,sup17,35,97.41,11.82,3/27/2018
1000465,ZI99,3497-0259-7010-4343,sup38,78,36.16,26.1,4/14/2018
1000466,RZ02,0533-8936-1773-8622,sup58,43,53.98,13.98,3/28/2018
1000467,VO16,4051-0469-1450-1551,sup13,83,54.78,10.11,3/27/2018
1000468,RV74,3989-9687-4543-4704,sup34,42,51.17,23.31,4/11/2018
1000469,IF72,2489-8262-5112-1741,sup01,61,94.61,13.92,3/5/2018
1000470,UA93,3573-1462-7125-8429,sup26,71,61.07,25.8,3/24/2018
1000471,TO33,8023-9037-7644-3273,sup64,60,89.1,13.7,4/4/2018
1000472,FO60,2874-8196-3683-8817,sup33,39,87.36,21.65,3/11/2018
1000473,KH94,4955-9188-0439-1402,sup09,23,56.77,19.04,3/7/2018
1000474,BH28,0115-4488-0682-6451,sup81,59,97.42,16.31,4/21/2018
1000475,RH47,6697-1046-9881-2986,sup56,44,44.92,21.39,3/6/2018
1000476,QQ76,5650-5657-4928-4184,sup67,32,75.39,14.53,4/1/2018
1000477,FF66,5959-5131-0028-3827,sup67,94,79.87,25.01,4/17/2018
1000478,RC72,4871-5775-2219-4292,sup09,40,96.79,21.74,3/8/2018
1000479,CG10,7815-8486-9124-7321,sup65,93,60.65,13.08,4/11/2018
1000480,IH48,3798-1539-1862-9546,sup31,78,72.01,22.58,4/7/2018
1000481,DR99,4219-5174-3405-7333,sup63,32,34.18,13.59,3/12/2018
1000482,JA67,3840-8159-6378-4812,sup24,88,35.66,20.44,4/13/2018
1000483,KH32,2603-2802-1996-6647,sup81,89,87.32,20.33,4/3/2018
1000484,DF10,3162-4303-7438-1904,sup20,100,66.06,25.89,4/18/2018
1000485,BK07,1875-0201-1100-7748,sup13,64,37.04,25.22,4/23/2018
1000486,GZ08,7816-0044-2933-2924,sup70,74,94.44,18.11,3/21/2018
1000487,RU40,5575-8894-6365-7780,sup15,32,29.4,26.51,4/9/2018
1000488,AL85,8157-9778-6786-2365,sup77,38,59.17,20.87,4/8/2018
1000489,BL20,0956-6740-2882-9255,sup84,70,70.52,19.16,3/5/2018
1000490,FF34,1382-9152-9365-1199,sup72,10,34.57,10.41,4/26/2018
1000491,TH48,4336-6713-1374-2473,sup66,69,95.08,28.91,4/11/2018
1000492,TI13,7176-0830-2953-1081,sup92,4,80.42,23.11,3/28/2018
1000493,GT69,2069-8695-5903-7845,sup22,92,78.87,18.07,4/17/2018
1000494,WH77,1809-1099-5105-9879,sup44,36,88.81,14.09,4/14/2018
1000495,WU71,1731-2128-7443-4456,sup18,37,59.96,23.72,3/10/2018
1000496,AW15,0583-7394-7249-3861,sup29,56,32.72,27.94,3/20/2018
1000497,TP03,3861-5571-5707-6152,sup49,22,43.19,14.68,4/27/2018
1000498,PH99,7475-3553-0106-3662,sup98,70,98.52,13.06,3/7/2018
1000499,LU58,1435-5064-9938-8170,sup49,18,53.12,24.04,3/8/2018
1000500,XO85,2421-3143-7420-2595,sup39,33,46.61,21.81,3/13/2018
1000501,TG36,4060-0112-0639-0561,sup72,90,78.89,13.52,4/23/2018
1000502,VJ24,8678-5725-3100-3365,sup14,65,91.63,23.23,4/15/2018
1000503,MM71,0035-3012-1661-4706,sup85,100,57.07,17.5,4/27/2018
1000504,FO78,9485-5585-7188-6416,sup31,39,34,13.47,4/26/2018
1000505,SZ66,7108-4388-1858-7283,sup40,52,74.94,28.25,3/14/2018
1000506,PV69,7727-8546-6625-3710,sup34,57,26.54,28.97,4/30/2018
1000507,CF23,6883-8125-5430-0489,sup96,36,98.13,26.49,3/26/2018
1000508,AZ80,9815-4302-0491-6001,sup10,66,72.33,21.39,3/4/2018
1000509,YE54,9556-6126-8459-0194,sup17,87,87.41,15.03,3/20/2018
1000510,VS00,1138-3075-5772-8897,sup11,23,55.42,16.28,4/18/2018
1000511,UU55,8949-2129-5998-2662,sup54,18,85.38,24.43,4/15/2018
1000512,MI71,8313-6347-7468-9618,sup57,10,34.81,26.6,4/6/2018
1000513,YD11,2533-6864-6942-4481,sup53,23,33.9,17,3/21/2018
1000514,YN52,0505-7371-9650-8234,sup10,38,27.33,12.1,4/9/2018
1000515,AD44,5608-2507-6679-3273,sup58,32,62.78,16.8,3/3/2018
1000516,HO65,0585-7742-1954-2387,sup24,62,66.43,13.97,4/9/2018
1000517,LJ04,0146-1136-6545-0142,sup35,63,43.12,13.62,3/11/2018
1000518,DG65,1973-5853-6896-8027,sup76,68,53.95,17.73,3/1/2018
1000519,YH20,9184-4160-1531-0773,sup68,53,21.32,11.33,4/14/2018
1000520,LP13,6876-0598-0802-8623,sup17,78,56.97,21.99,3/19/2018
1000521,SP30,4505-0100-3503-9562,sup81,82,90.19,10.68,3/19/2018
1000522,PB91,2546-7399-1428-6863,sup73,96,64.62,13.82,4/12/2018
1000523,VD50,7617-7206-0406-2830,sup16,76,83.63,18.56,4/7/2018
1000524,MV29,8424-8874-6661-0892,sup13,3,81.81,19.43,3/25/2018
1000525,NA03,2805-9831-6351-4539,sup19,9,58.97,25.06,3/7/2018
1000526,HC70,5350-4148-4242-8590,sup45,100,79.48,14.43,3/22/2018
1000527,EM51,6084-2406-9195-8879,sup04,52,82.82,20.68,3/1/2018
1000528,TV02,0445-5042-7072-5161,sup14,82,86.58,11.02,4/26/2018
1000529,UW68,6231-0859-9751-7841,sup52,42,71.91,28.43,4/29/2018
1000530,UJ02,1673-0937-1885-4974,sup19,71,28.88,28.04,3/14/2018
1000531,OB18,3242-5653-2781-0989,sup91,23,77.72,21.21,4/1/2018
1000532,KH69,9544-4081-1905-5963,sup51,33,51.19,27.35,3/12/2018
1000533,HD89,1115-5994-8458-8431,sup67,55,24.25,29.66,4/17/2018
1000534,CX17,1656-9601-2240-0245,sup69,36,39.05,28.26,4/8/2018
1000535,CA15,2215-3661-0352-0822,sup16,47,73.11,27.66,4/6/2018
1000536,DO53,2752-7282-5305-8280,sup88,60,91.03,15.63,4/17/2018
1000537,LL65,9978-1577-9485-2820,sup53,22,58,21.58,4/6/2018
1000538,WT56,4921-3155-5765-4893,sup61,59,38.68,13.12,3/24/2018
1000539,KI65,6116-3925-9075-1608,sup91,66,97.43,27.36,4/4/2018
1000540,BB21,5258-9133-4855-6008,sup13,57,43.45,15.86,3/17/2018
1000541,XG56,5103-5641-7967-1677,sup53,56,25.96,18.72,4/11/2018
1000542,DH34,5019-8186-2139-4757,sup73,40,72.85,16.64,4/24/2018
1000543,GX27,6655-0754-8664-6985,sup51,81,87.38,12.06,4/23/2018
1000544,OS83,8664-6106-5612-4362,sup35,58,35.56,20.85,3/21/2018
1000545,HH00,6487-7847-2359-6485,sup20,89,75,28.4,3/21/2018
1000546,AC56,3910-5185-6602-2347,sup44,74,77.64,19.73,3/28/2018
1000547,VO44,0157-9147-5225-6271,sup77,13,56.69,19.49,3/6/2018
1000548,ZB79,1869-2081-1310-7829,sup52,10,93.84,17.74,3/25/2018
1000549,DD75,9963-9682-9098-4220,sup40,88,81.86,16.55,4/5/2018
1000550,ZN71,2236-2983-5890-2155,sup54,79,65.67,22.62,4/14/2018
1000551,GY10,9580-3773-5608-5075,sup11,41,51.82,10.55,3/6/2018
1000552,WC76,8469-3632-8990-2199,sup24,23,36.51,20.96,3/11/2018
1000553,SR48,9646-9037-6942-1174,sup82,63,41.74,16.15,3/12/2018
1000554,IP56,3856-3010-5673-2525,sup95,55,64.5,23.48,4/6/2018
1000555,CT84,4500-2953-5213-1893,sup56,37,67.55,19.55,4/24/2018
1000556,FV56,3736-5885-3443-7515,sup21,8,61.5,10.81,3/13/2018
1000557,LJ62,7076-4211-1356-9911,sup87,8,20.6,11.71,4/4/2018
1000558,FM23,8323-3128-8765-4074,sup75,67,90.95,15.53,3/8/2018
1000559,NB15,0910-4067-0171-2713,sup58,72,94.38,29.87,4/13/2018
1000560,TC52,4577-7929-8910-3122,sup19,32,64.18,19.55,3/31/2018
1000561,YT53,2473-1777-2623-6321,sup77,72,28.67,14.04,3/23/2018
1000562,ON34,1312-1871-7296-0670,sup71,80,50.61,27.93,4/3/2018
1000563,HB18,4573-2385-8840-8702,sup47,8,88.15,17.49,3/27/2018
1000564,BZ44,3182-8304-6851-7313,sup82,46,27.85,23.3,3/13/2018
1000565,ZV90,6542-9385-1372-9452,sup05,54,94.32,12.51,4/14/2018
1000566,AC91,0224-7907-1262-0086,sup96,66,94.5,14.96,4/8/2018
1000567,BU24,6712-3322-5473-6092,sup41,76,79.21,12.3,3/3/2018
1000568,XD62,8526-7465-4293-8156,sup37,63,82.62,25.49,3/24/2018
1000569,EA05,6361-6033-6183-9650,sup33,46,30.84,13.71,3/11/2018
1000570,UF18,2677-1783-7507-3983,sup11,100,20.69,10.04,3/23/2018
1000571,OZ17,6665-2404-4257-9788,sup23,44,42.21,18.66,4/4/2018
1000572,KD89,2891-3213-0696-1735,sup35,95,39.65,22.17,4/5/2018
1000573,WP51,8710-3631-3656-0963,sup19,60,72.11,15.08,4/19/2018
1000574,OP89,8669-2128-2430-1359,sup87,99,58.1,17.62,4/3/2018
1000575,HD78,7902-7030-3543-9181,sup53,12,41.05,25.18,3/26/2018
1000576,DX74,1653-3517-0453-3085,sup40,25,31.62,20,3/24/2018
1000577,JV29,9099-0289-8569-6062,sup49,60,90.34,23.45,4/11/2018
1000578,UU20,4085-1306-5849-4131,sup93,95,62.96,16.64,3/31/2018
1000579,PW42,9747-8972-2443-8054,sup00,27,74.84,11.19,3/18/2018
1000580,RV06,0308-7212-4277-0150,sup86,81,42.18,29.92,3/23/2018
1000581,TX59,7870-1869-3750-4596,sup78,66,42.76,20.45,4/21/2018
1000582,BP32,6680-0226-5838-6658,sup80,97,69.86,15.9,3/10/2018
1000583,LG68,5390-8161-8076-4758,sup29,73,22.49,13.82,4/29/2018
1000584,GY52,8944-6270-4663-4675,sup36,42,82.64,20.78,4/16/2018
1000585,QP53,9556-7860-3598-4215,sup30,51,65.19,15.29,4/19/2018
1000586,MR29,3392-1213-1181-2972,sup37,84,69.66,27.36,3/24/2018
1000587,SX15,6214-4456-6547-2901,sup37,12,32.34,22.16,3/20/2018
1000588,IG01,7727-9385-6896-3220,sup04,55,23.37,23.05,3/31/2018
1000589,ZP04,3167-8380-7350-4952,sup26,17,34.83,18.57,4/15/2018
1000590,TE64,9365-7597-1329-4262,sup89,79,61.59,27.36,3/5/2018
1000591,NK41,5403-8428-8483-5896,sup71,34,32.46,15.27,4/22/2018
1000592,NE22,5125-6913-8573-2130,sup13,30,58.65,18.27,3/22/2018
1000593,QD88,1095-6050-0922-3996,sup47,95,48,10.56,3/16/2018
1000594,QW50,1063-4339-0884-5510,sup17,13,85.29,21.12,3/4/2018
1000595,TU23,6866-9205-0631-6192,sup17,97,89.24,19.45,4/23/2018
1000596,RE55,6643-1891-7254-5158,sup78,100,66.36,12.38,4/23/2018
1000597,VH09,7085-1706-2665-7575,sup72,12,37.24,28.7,4/29/2018
1000598,EN14,4189-3055-1130-0940,sup77,13,36.57,18.73,4/1/2018
1000599,EP06,9606-3113-3419-5917,sup55,73,67.66,14.53,3/30/2018
1000600,UF02,5181-7032-9932-4503,sup44,91,51.55,12.58,3/6/2018
1000601,AZ88,1008-0959-8609-3989,sup14,14,78.41,21.59,3/29/2018
1000602,OB88,3868-2615-1817-5601,sup28,73,25.71,17.54,3/18/2018
1000603,MS84,4278-7622-8373-4353,sup43,52,78.77,24.75,4/30/2018
1000604,GF22,3694-9142-2083-4473,sup39,30,73.49,26.8,3/1/2018
1000605,PF06,3323-5177-4123-7485,sup98,27,79.96,29.93,3/17/2018
1000606,BG76,4445-7314-7354-7682,sup27,31,85.15,20.97,3/24/2018
1000607,QI23,7068-7391-4717-6869,sup95,6,45.06,15.3,4/3/2018
1000608,NC93,2985-6450-1318-7253,sup19,3,87.17,13.75,3/16/2018
1000609,CG41,4357-9970-3706-7165,sup50,82,69.82,25.58,3/11/2018
1000610,TC03,2670-6958-2605-3112,sup46,7,69.46,13.63,3/1/2018
1000611,TX40,8239-0450-6423-0849,sup04,68,24.01,12.69,3/13/2018
1000612,OW82,2530-1342-0883-6018,sup16,93,60.07,12.18,4/18/2018
1000613,PE18,2441-1824-8122-1371,sup04,67,87.77,27.49,3/19/2018
1000614,UP58,2781-0363-4050-0972,sup02,78,27.23,20.55,4/10/2018
1000615,KX16,3442-0008-0531-9478,sup56,99,67.98,13.62,3/1/2018
1000616,CR37,3046-4496-9209-7760,sup16,10,88.99,14.29,4/10/2018
1000617,WX58,5410-9694-4151-4155,sup95,25,67.16,17.66,3/21/2018
1000618,XC99,1684-8529-5624-1598,sup14,24,65.15,20.31,3/6/2018
1000619,DC19,7141-4335-5531-5232,sup12,76,53.2,10.8,3/12/2018
1000620,NZ12,9356-2178-7938-0359,sup01,60,84.89,21.84,3/4/2018
1000621,BI95,3999-2837-5632-5646,sup49,23,46.1,24.46,4/21/2018
1000622,VB37,8858-4429-3268-6415,sup36,46,56.57,15.44,3/29/2018
1000623,MH62,0350-9090-1012-1661,sup56,57,96,15.91,3/29/2018
1000624,XZ77,9597-4069-8403-8248,sup21,88,60.1,16.98,3/10/2018
1000625,IX48,6054-5994-9652-9229,sup35,74,60.77,27.36,3/11/2018
1000626,JN06,6534-2939-7592-2174,sup28,12,48.91,22.89,4/25/2018
1000627,RK17,2678-9297-7568-0702,sup40,77,26.39,24.52,3/14/2018
1000628,UX16,6895-2752-0843-8240,sup95,7,48.09,26.3,3/12/2018
1000629,BQ34,8437-7647-4820-5905,sup19,19,71.71,10.29,4/1/2018
1000630,OD13,6769-1617-2737-2937,sup14,15,32.23,19.13,3/12/2018
1000631,HK69,9686-7887-7865-3781,sup60,74,61.4,26.17,4/18/2018
1000632,GD39,1737-6952-0791-7926,sup03,63,50.21,19.05,4/24/2018
1000633,UO23,3814-4538-6463-1541,sup87,87,69.96,25.9,3/5/2018
1000634,EN16,4890-7925-3449-8131,sup86,97,20.76,22.63,3/25/2018
1000635,YS59,8317-9377-4532-5370,sup59,91,23.44,21.04,3/2/2018
1000636,LA47,5131-3740-1902-1577,sup37,79,66.58,16.07,3/2/2018
1000637,CB33,2294-6155-2159-8578,sup58,61,62.04,17.96,3/30/2018
1000638,JX22,7032-8272-2753-7434,sup23,52,81.18,29.12,3/26/2018
1000639,UR10,5982-8002-7615-7637,sup54,52,23.65,24.53,4/6/2018
1000640,UW24,8895-1982-9617-0525,sup70,5,82.9,26.26,4/21/2018
1000641,LW58,8507-1600-0083-4113,sup58,20,83.92,12.94,3/19/2018
1000642,KQ73,5247-3925-8761-0152,sup03,72,55.3,27.03,4/14/2018
1000643,VN16,8867-1515-4292-4160,sup66,59,93.5,12.75,4/5/2018
1000644,WW76,5139-5765-3084-4150,sup62,77,54.59,18.94,4/30/2018
1000645,JC99,1069-8216-1027-0429,sup11,96,80.56,23.73,3/15/2018
1000646,DX70,2234-4407-9057-8783,sup90,10,50.58,18.5,4/14/2018
1000647,UO25,0136-5178-0536-2224,sup51,13,70.03,29.02,4/17/2018
1000648,PU08,0787-6792-5977-5288,sup24,10,91.1,10.23,4/23/2018
1000649,YE09,8207-8156-0756-4528,sup37,12,55.27,10.46,3/18/2018
1000650,SI62,5830-6265-4189-6398,sup03,57,31.81,28.91,3/14/2018
1000651,GP77,2185-7454-0048-1930,sup17,65,66.88,12.4,4/3/2018
1000652,DB01,2617-5416-8586-8180,sup79,60,53.89,24.45,4/7/2018
1000653,MU13,1686-9324-5164-4338,sup13,71,92.48,25.83,3/10/2018
1000654,DF26,8926-7775-0387-0642,sup51,95,38.65,21.31,4/2/2018
1000655,EC59,4424-5460-4463-8800,sup69,24,81.54,25.75,4/14/2018
1000656,ZY44,4340-6113-4709-4614,sup93,71,98.52,27.66,4/12/2018
1000657,IN17,6788-2919-1378-6084,sup62,41,76,26.03,4/17/2018
1000658,FY98,7738-7126-7146-1217,sup80,80,47.85,19.46,3/30/2018
1000659,YQ60,6553-9385-9101-6744,sup65,92,72.34,21.24,3/17/2018
1000660,AL76,8506-1701-0047-8283,sup42,62,46.31,15.67,4/2/2018
1000661,UG82,3944-5966-2014-5412,sup30,35,92.25,17.47,3/17/2018
1000662,HM01,7353-9148-6867-3001,sup36,5,97.93,12.44,3/18/2018
1000663,NV07,6249-6191-6576-0519,sup09,54,71.05,10.38,3/4/2018
1000664,IO53,2999-4602-6106-5066,sup56,84,35.69,29.61,3/21/2018
1000665,EP39,4971-2736-8591-6622,sup16,70,71.86,24.91,4/17/2018
1000666,GN45,1710-8086-8116-8300,sup67,75,32.71,10.26,3/21/2018
1000667,XI23,8218-2625-1257-1462,sup26,5,58.47,19.61,3/12/2018
1000668,PV90,1934-4806-2260-6601,sup49,80,94.53,26.78,4/11/2018
1000669,FT12,6825-7321-8613-3380,sup92,77,30.86,14.03,4/15/2018
1000670,MV05,0307-9899-1032-1254,sup05,57,37.91,24.63,4/2/2018
1000671,XC99,5114-0715-9068-8613,sup89,41,54.37,16.29,3/19/2018
1000672,EM90,7621-7177-5725-5875,sup91,15,52.55,13.58,3/11/2018
1000673,XA17,7346-4051-9345-7187,sup35,60,33.14,29.98,4/12/2018
1000674,OY59,6685-6593-4524-8029,sup29,61,51.72,15.65,4/27/2018
1000675,NO31,3684-1392-3996-5178,sup94,71,21.34,25.1,4/10/2018
1000676,YQ52,0483-2617-6308-5813,sup69,71,86.17,18.08,4/11/2018
